"Location","Job_Title","Industry","Company_Size","AI_Adoption_Level","Automation_Risk","Required_Skills","Salary_USD","Remote_Friendly","Job_Growth_Projection","GDP_2023_Billion_USD","GDP_Growth_2023_Percent","Automation_Impact_Score","Average_Salary","Stock_Option_Percent","Bonus_Percent","Stock_Options","Bonus","Total_Compensation","Automation_Probability","count","AI_Adoption_Count","AI_Adoption_Rate_Per_Company_Size","Job_Security_Index","Common_Degrees","Annual_Growth_Rate_Low","Annual_Growth_Rate_High","Annual_Growth_Rate_Mean","Projected_Total_Compensation_Low_5Y","Projected_Total_Compensation_High_5Y","Projected_Total_Compensation_Mean_5Y","Type_of_Automation"
"Singapore","Cybersecurity Analyst","Technology","Large","Low","High","Project Management",118489.240262653,"Yes","Stable",423.6,3,6,90259.6108789273,0.2,0.2,23697.8480525305,23697.8480525305,165884.936367714,58.893505372107,54,9350,0.577540106951872,"Medium","Computer Science, Information Technology, Cybersecurity",1.70517559574172,2.69928624520451,2.20223092047311,180518.709569915,189515.212569258,185016.961069587,"Unknown"
"Singapore","Software Engineer","Technology","Large","Medium","Low","Project Management",105770.972366346,"Yes","Decline",423.6,3,4,94878.2338835659,0.2,0.2,21154.1944732692,21154.1944732692,148079.361312884,37.9677936993539,65,9350,0.695187165775401,"Medium","Computer Science, Software Engineering, Information Technology",-2.08347471636347,0.91272850426659,-0.585373106048442,133282.920351663,154961.666075112,144122.293213387,"Unknown"
"Singapore","AI Researcher","Technology","Small","Medium","Low","Sales",76527.537179332,"Yes","Growth",423.6,3,4,97187.9339511768,0.2,0.2,15305.5074358664,15305.5074358664,107138.552051065,37.9677936993539,54,9761,0.553222005942014,"High","Computer Science, Artificial Intelligence, Mathematics",3.91652528363652,4.91272850426659,4.41462689395156,129828.146072258,136171.644670881,132999.89537157,"Unknown"
"Singapore","AI Researcher","Technology","Large","Medium","High","UX/UI Design",107170.26306895,"Yes","Growth",423.6,3,8,97187.9339511768,0.2,0.2,21434.05261379,21434.05261379,150038.36829653,78.1641557998955,65,9350,0.695187165775401,"Medium","Computer Science, Artificial Intelligence, Mathematics",3.51054202642106,4.50272561084107,4.00663381863106,178289.28617741,186999.489595791,182644.3878866,"Unknown"
"Singapore","Software Engineer","Manufacturing","Medium","High","Medium","Machine Learning",78401.2592817415,"No","Decline",423.6,3,8,82207.5607537639,0.1,0.15,7840.12592817415,11760.1888922612,98001.5741021769,67.4424779927358,42,9085,0.462300495321959,"Medium","Computer Science, Software Engineering, Information Technology",-2.38116902772663,0.612086724474095,-0.884541151626268,86876.2494864157,101037.788955962,93957.0192211887,"Physical"
"Singapore","Product Manager","Entertainment","Small","High","High","Project Management",100702.828709106,"No","Decline",423.6,3,10,99479.1563668922,0.05,0.1,5035.14143545532,10070.2828709106,115808.253015472,85.310173262842,58,9761,0.594201413789571,"Low","Business Administration, Marketing, Engineering",-2.5616327499547,0.429836232719012,-1.06589825861785,101716.053182839,118318.670982176,110017.362082508,"Unknown"
"Singapore","Marketing Specialist","Retail","Large","Medium","Medium","Project Management",99112.3723904908,"Yes","Decline",423.6,3,6,98126.6279828236,0.05,0.1,4955.61861952454,9911.23723904908,113979.228249064,44.0336386207491,65,9350,0.695187165775401,"Medium","Marketing, Business Administration, Communications",-2.14473975006957,0.850856886068359,-0.646941432000604,102269.608530875,118911.450006647,110590.529268761,"Unknown"
"Singapore","UX Designer","Entertainment","Large","Low","Medium","Python",73836.1282989916,"No","Decline",423.6,3,4,71004.7886535502,0.05,0.1,3691.80641494958,7383.61282989916,84911.5475438403,33.2159558497369,54,9350,0.577540106951872,"Medium","Graphic Design, Human-Computer Interaction, Psychology",-2.03548115408234,0.961197250332683,-0.53714195187483,76614.4706056374,89071.5923249257,82843.0314652816,"Unknown"
"Singapore","Sales Manager","Healthcare","Large","Medium","Medium","Data Analysis",93086.3425327256,"No","Growth",423.6,3,6,93593.9626562743,0.1,0.15,9308.63425327256,13962.9513799088,116357.928165907,44.0336386207491,65,9350,0.695187165775401,"Medium","Business Administration, Marketing, Economics",3.85526024993043,4.85085688606836,4.3530585679994,140584.833716816,147453.776527767,144019.305122291,"Cognitive"
"Singapore","Sales Manager","Entertainment","Small","High","High","Cybersecurity",92037.2141275971,"No","Stable",423.6,3,10,102609.673714647,0.05,0.1,4601.86070637985,9203.72141275971,105842.796246737,85.310173262842,58,9761,0.594201413789571,"Medium","Business Administration, Marketing, Economics",1.4383672500453,2.42983623271901,1.93410174138215,113676.987461289,119342.105786803,116509.546624046,"Unknown"
"Singapore","Marketing Specialist","Transportation","Large","High","High","JavaScript",104854.999235738,"No","Stable",423.6,3,10,104854.999235738,0.05,0.1,5242.74996178692,10485.4999235738,120583.249121099,85.310173262842,47,9350,0.502673796791444,"Medium","Marketing, Business Administration, Communications",1.4383672500453,2.42983623271901,1.93410174138215,129508.487912831,135962.572636306,132735.530274568,"Physical"
"Singapore","Operations Manager","Energy","Large","Medium","Low","Cybersecurity",102912.309483395,"Yes","Growth",423.6,3,4,112766.467664644,0.1,0.15,10291.2309483395,15436.8464225092,128640.386854243,37.9677936993539,65,9350,0.695187165775401,"High","Business Administration, Operations Management, Industrial Engineering",3.91652528363652,4.91272850426659,4.41462689395156,155883.597599344,163500.184701877,159691.89115061,"Unknown"
"Singapore","Data Scientist","Retail","Large","Low","Low","Machine Learning",73105.6707648781,"No","Stable",423.6,3,2,93059.5836881473,0.05,0.1,3655.2835382439,7310.56707648781,84071.5213796098,12.5822808779776,54,9350,0.577540106951872,"Medium","Computer Science, Statistics, Mathematics",2.17291896313243,3.17166073504463,2.67228984908853,93611.2212032592,98276.8014558706,95944.0113295649,"Unknown"
"Singapore","Software Engineer","Entertainment","Medium","Low","High","Marketing",81307.0982041961,"Yes","Decline",423.6,3,6,72361.6922767296,0.05,0.1,4065.35491020981,8130.70982041961,93503.1629348255,58.893505372107,61,9085,0.671436433681893,"Low","Computer Science, Software Engineering, Information Technology",-2.29482440425828,0.699286245204508,-0.797769079526886,83255.7332227299,96818.4807401001,90037.106981415,"Unknown"
"Singapore","Sales Manager","Education","Medium","Low","Medium","Data Analysis",112414.748896333,"No","Stable",423.6,3,4,87564.0581818577,0.05,0.1,5620.73744481665,11241.4748896333,129276.961230783,33.2159558497369,61,9085,0.671436433681893,"Medium","Business Administration, Marketing, Economics",1.96451884591766,2.96119725033268,2.46285804812517,142484.133665347,149585.347594064,146034.740629705,"Cognitive"
"Singapore","Operations Manager","Transportation","Small","Medium","High","Sales",104922.019737386,"No","Growth",423.6,3,8,84414.1695157428,0.05,0.1,5246.10098686932,10492.2019737386,120660.322697994,78.1641557998955,54,9761,0.553222005942014,"Medium","Business Administration, Operations Management, Industrial Engineering",3.51054202642106,4.50272561084107,4.00663381863106,143379.610482334,150384.325124057,146881.967803195,"Physical"
"Singapore","HR Manager","Energy","Medium","Low","Low","Sales",100350.875516245,"Yes","Decline",423.6,3,2,86944.5953950594,0.1,0.15,10035.0875516245,15052.6313274368,125438.594395307,12.5822808779776,61,9085,0.671436433681893,"Medium","Human Resource Management, Business Administration, Psychology",-1.82708103686757,1.17166073504463,-0.327710150911473,114390.431682851,132961.39834371,123675.915013281,"Unknown"
"Singapore","Software Engineer","Transportation","Small","Medium","Low","Data Analysis",63722.7708404525,"No","Growth",423.6,3,4,79104.7224448794,0.05,0.1,3186.13854202262,6372.27708404525,73281.1864665203,37.9677936993539,54,9761,0.553222005942014,"High","Computer Science, Software Engineering, Information Technology",3.91652528363652,4.91272850426659,4.41462689395156,88800.5335034696,93139.3928100077,90969.9631567387,"Physical"
"Singapore","Data Scientist","Telecommunications","Large","Low","Low","Sales",74654.258195496,"No","Growth",423.6,3,2,86745.3644065192,0.2,0.2,14930.8516390992,14930.8516390992,104515.961473694,12.5822808779776,54,9350,0.577540106951872,"High","Computer Science, Statistics, Mathematics",4.17291896313243,5.17166073504463,4.67228984908853,128220.299571304,134485.753029694,131353.026300499,"Hybrid"
"Singapore","UX Designer","Energy","Small","Low","High","Sales",90737.4960837269,"No","Stable",423.6,3,6,105484.27888253,0.1,0.15,9073.74960837269,13610.624412559,113421.870104659,58.893505372107,59,9761,0.60444626575146,"Medium","Graphic Design, Human-Computer Interaction, Psychology",1.70517559574172,2.69928624520451,2.20223092047311,123427.540056521,129578.792948621,126503.166502571,"Unknown"
"Singapore","Marketing Specialist","Education","Medium","High","High","Communication",102925.947388071,"Yes","Stable",423.6,3,10,107064.08482575,0.05,0.1,5146.29736940357,10292.5947388071,118364.839496282,85.310173262842,42,9085,0.462300495321959,"Medium","Marketing, Business Administration, Communications",1.4383672500453,2.42983623271901,1.93410174138215,127125.877739565,133461.224547333,130293.551143449,"Cognitive"
"Singapore","Software Engineer","Manufacturing","Small","High","High","Marketing",61884.9053869409,"No","Decline",423.6,3,10,82207.5607537639,0.1,0.15,6188.49053869409,9282.73580804113,77356.1317336761,85.310173262842,58,9761,0.594201413789571,"Low","Computer Science, Software Engineering, Information Technology",-2.5616327499547,0.429836232719012,-1.06589825861785,67943.0023729836,79033.008967227,73488.0056701053,"Physical"
"Singapore","Marketing Specialist","Technology","Large","Medium","High","Marketing",93792.562466109,"No","Decline",423.6,3,8,95975.0190336207,0.2,0.2,18758.5124932218,18758.5124932218,131309.587452553,78.1641557998955,65,9350,0.695187165775401,"Low","Marketing, Business Administration, Communications",-2.48945797357894,0.502725610841066,-0.99336618136894,115758.872891335,134643.575607482,125201.224249408,"Unknown"
"Singapore","Sales Manager","Manufacturing","Small","High","High","Data Analysis",111093.331575375,"Yes","Decline",423.6,3,10,84775.9185979811,0.1,0.15,11109.3331575375,16663.9997363063,138866.664469219,85.310173262842,58,9761,0.594201413789571,"Low","Business Administration, Marketing, Economics",-2.5616327499547,0.429836232719012,-1.06589825861785,121968.587390637,141876.928076366,131922.757733501,"Physical"
"Singapore","AI Researcher","Finance","Medium","High","Medium","Python",91843.5901927297,"No","Stable",423.6,3,8,101418.714494522,0.2,0.2,18368.7180385459,18368.7180385459,128581.026269822,67.4424779927358,42,9085,0.462300495321959,"Medium","Computer Science, Artificial Intelligence, Mathematics",1.61883097227337,2.61208672447409,2.11545884837373,139331.033987094,146274.79072237,142802.912354732,"Cognitive"
"Singapore","UX Designer","Energy","Large","High","Low","Marketing",112464.786496476,"No","Growth",423.6,3,6,105484.27888253,0.1,0.15,11246.4786496476,16869.7179744715,140580.983120596,51.4570672670379,47,9350,0.502673796791444,"High","Graphic Design, Human-Computer Interaction, Psychology",3.78028362060292,4.77513791387621,4.27771076723957,169239.152691828,177507.939160916,173373.545926372,"Unknown"
"Sydney","Operations Manager","Technology","Small","Low","Low","Sales",126752.134661294,"No","Decline",1580,1.5,2,103310.702295085,0.2,0.2,25350.4269322588,25350.4269322588,177452.988525812,12.5822808779776,59,9761,0.60444626575146,"Medium","Business Administration, Operations Management, Industrial Engineering",-1.97708103686757,1.02166073504463,-0.477710150911473,160591.099874965,186704.951877084,173648.025876025,"Unknown"
"Sydney","Operations Manager","Healthcare","Small","Medium","Low","UX/UI Design",86364.4944823413,"Yes","Growth",1580,1.5,4,96956.0918132002,0.1,0.15,8636.44944823413,12954.6741723512,107955.618102927,37.9677936993539,54,9761,0.553222005942014,"High","Business Administration, Operations Management, Industrial Engineering",3.76652528363653,4.76272850426659,4.26462689395156,129876.811919484,136232.037796802,133054.424858143,"Cognitive"
"Sydney","Marketing Specialist","Energy","Medium","High","Medium","UX/UI Design",74146.1143562784,"Yes","Stable",1580,1.5,8,77774.5614972085,0.1,0.15,7414.61143562784,11121.9171534418,92682.642945348,67.4424779927358,42,9085,0.462300495321959,"Medium","Marketing, Business Administration, Communications",1.46883097227337,2.46208672447409,1.96545884837373,99692.3179786251,104668.112286794,102180.215132709,"Unknown"
"Sydney","Software Engineer","Entertainment","Large","High","High","JavaScript",61857.5200988074,"No","Growth",1580,1.5,10,72361.6922767296,0.05,0.1,3092.87600494037,6185.75200988074,71136.1481136286,85.310173262842,47,9350,0.502673796791444,"Medium","Computer Science, Software Engineering, Information Technology",3.2883672500453,4.27983623271901,3.78410174138215,83627.1712512342,87718.6718803743,85672.9215658043,"Unknown"
"Sydney","Sales Manager","Manufacturing","Large","Medium","High","Marketing",80200.9968967893,"Yes","Decline",1580,1.5,8,84775.9185979811,0.1,0.15,8020.09968967893,12030.1495345184,100251.246120987,78.1641557998955,65,9350,0.695187165775401,"Low","Business Administration, Marketing, Economics",-2.63945797357894,0.352725610841066,-1.14336618136894,87701.0301689155,102031.822089183,94866.4261290491,"Physical"
"Sydney","UX Designer","Technology","Medium","Low","High","Project Management",88155.3159073344,"No","Stable",1580,1.5,6,82460.6371202069,0.2,0.2,17631.0631814669,17631.0631814669,123417.442270268,58.893505372107,61,9085,0.671436433681893,"Medium","Graphic Design, Human-Computer Interaction, Psychology",1.55517559574172,2.54928624520451,2.05223092047311,133317.404161325,139971.543479839,136644.473820582,"Unknown"
"Sydney","Cybersecurity Analyst","Retail","Large","Medium","Medium","Communication",76744.3039701653,"Yes","Decline",1580,1.5,6,73757.5797041457,0.05,0.1,3837.21519850826,7674.43039701653,88255.9495656901,44.0336386207491,65,9350,0.695187165775401,"Medium","Computer Science, Information Technology, Cybersecurity",-2.29473975006957,0.700856886068359,-0.796941432000604,78583.9258633172,91392.3453178341,84988.1355905757,"Unknown"
"Sydney","Software Engineer","Healthcare","Small","High","Low","Python",94838.7273894714,"No","Decline",1580,1.5,6,79270.9869334877,0.1,0.15,9483.87273894714,14225.8091084207,118548.409236839,51.4570672670379,58,9761,0.594201413789571,"Medium","Computer Science, Software Engineering, Information Technology",-2.36971637939708,0.625137913876213,-0.872289232760435,105152.229548361,122300.483433322,113726.356490841,"Cognitive"
"Sydney","AI Researcher","Education","Large","High","Low","Cybersecurity",83543.5107250678,"No","Growth",1580,1.5,6,94943.9993882827,0.05,0.1,4177.17553625339,8354.35107250678,96075.037333828,51.4570672670379,47,9350,0.502673796791444,"High","Computer Science, Artificial Intelligence, Mathematics",3.63028362060292,4.62513791387621,4.12771076723957,114826.99396966,120445.555591431,117636.274780546,"Cognitive"
"Sydney","UX Designer","Healthcare","Large","Medium","Medium","Python",86291.4106469385,"No","Stable",1580,1.5,6,106019.748116905,0.1,0.15,8629.14106469385,12943.7115970408,107864.263308673,44.0336386207491,65,9350,0.695187165775401,"Medium","Graphic Design, Human-Computer Interaction, Psychology",1.70526024993043,2.70085688606836,2.2030585679994,117380.14965773,123238.929566072,120309.539611901,"Cognitive"
"Sydney","Sales Manager","Retail","Medium","Medium","Low","JavaScript",134822.691380415,"Yes","Decline",1580,1.5,4,105636.318446659,0.05,0.1,6741.13456902073,13482.2691380415,155046.095087477,37.9677936993539,60,9085,0.66042927903137,"Medium","Business Administration, Marketing, Economics",-2.23347471636347,0.76272850426659,-0.735373106048443,138487.869418356,161049.888302658,149768.878860507,"Unknown"
